stockid,stockname,date,lag_close,open,high,low,close,volume,amount
881001.WI,万得全A,20051116,643.5313,642.0538,652.7521,630.3076,648.8115,2018490800,8498211000
881001.WI,万得全A,20051117,648.8115,648.0381,656.4033,639.9067,647.9456,1922123600,8087554000
881001.WI,万得全A,20051118,647.9456,647.3126,671.4954,643.2663,663.8973,3630952400,15982089000
881001.WI,万得全A,20051121,663.8973,664.5733,673.2353,657.4932,665.8657,2332090600,10128929000
881001.WI,万得全A,20051122,665.8657,665.4197,669.8697,649.6688,653.2252,2263945000,9319716000
881001.WI,万得全A,20051123,653.2252,650.7578,664.1144,646.5294,658.8055,1949011200,7919329000
881001.WI,万得全A,20051124,658.8055,657.628,671.0097,652.8257,662.6957,2525235800,10341046000
881001.WI,万得全A,20051125,662.6957,662.1547,669.7172,654.7071,664.307,2297584200,9181017000
881001.WI,万得全A,20051128,664.307,663.4312,670.6581,654.3591,661.2404,1920914800,8117934500
881001.WI,万得全A,20051129,661.2404,659.9772,664.9016,648.3819,652.7574,1838774000,7687728500
881001.WI,万得全A,20051130,652.7574,651.1975,659.7239,643.2049,654.5468,1859500200,8259154500
881001.WI,万得全A,20051201,654.5468,653.6042,661.2176,645.9457,653.5659,1540213700,6939984500
881001.WI,万得全A,20051202,653.5659,652.3954,659.2448,641.7722,648.0214,1797340400,7719007000
881001.WI,万得全A,20051205,648.0214,645.8793,650.6881,629.5768,634.8792,1971053400,8247033000
881001.WI,万得全A,20051206,634.8792,632.4122,645.1373,626.1265,638.3258,1825038000,7839928500
881001.WI,万得全A,20051207,638.3258,637.779,649.0149,632.743,644.637,1740732600,7408896500
881001.WI,万得全A,20051208,644.637,644.7737,652.7738,636.162,644.1437,1811544200,8054497000
881001.WI,万得全A,20051209,644.1437,643.5011,659.6913,638.5531,655.5715,2322677600,10072922000
881001.WI,万得全A,20051212,655.5715,655.7021,664.7674,648.8699,658.2586,2092902400,9233255000
881001.WI,万得全A,20051213,658.2586,657.4991,664.2879,647.9594,658.7861,1953304600,8828266000
881001.WI,万得全A,20051214,658.7861,657.9987,670.6589,651.0813,665.7996,2493286400,11305579000
881001.WI,万得全A,20051215,665.7996,665.7244,674.4089,656.7527,662.5628,2716113600,12060669000
881001.WI,万得全A,20051216,662.5628,661.6849,672.1812,656.5405,668.11,2159037800,9670750000
881001.WI,万得全A,20051219,668.11,667.446,674.357,660.7479,668.4905,1941684000,8174241000
881001.WI,万得全A,20051220,668.4905,668.0186,675.3003,661.1168,670.9449,1923516400,8271566000
881001.WI,万得全A,20051221,670.9449,670.3698,677.3557,661.4169,666.3037,1990617800,8713996000
881001.WI,万得全A,20051222,666.3037,664.7744,674.6096,659.3816,670.5316,1792980800,8180380500
881001.WI,万得全A,20051223,670.5316,670.5475,681.6153,665.8445,677.4932,2368421200,10605348000
881001.WI,万得全A,20051226,677.4932,678.0599,689.7432,673.3469,683.3881,2956842800,13422512000
881001.WI,万得全A,20051227,683.3881,683.306,689.5596,674.314,681.9439,2421216200,10574493000
881001.WI,万得全A,20051228,681.9439,681.473,688.7796,674.1855,683.3421,2342656000,10529616000
881001.WI,万得全A,20051229,683.3421,683.079,696.0679,678.4232,690.9771,3281614200,15468638000
881001.WI,万得全A,20051230,690.9771,692.0285,698.3685,677.7856,684.0646,2988045600,15001447000
881001.WI,万得全A,20060104,684.0646,683.6084,699.8031,677.889,694.4958,3177905200,15841661000
881001.WI,万得全A,20060105,694.4958,696.1254,710.6928,688.4835,705.1748,4541682400,22656002000
881001.WI,万得全A,20060106,705.1748,705.8422,721.4395,697.2964,711.6898,5133407600,25424380000
881001.WI,万得全A,20060109,711.6898,712.5089,724.864,703.5959,717.6626,4486219600,21960266000
881001.WI,万得全A,20060110,717.6626,717.3638,726.6762,705.8834,720.722,4023662400,20120922000
881001.WI,万得全A,20060111,720.722,719.9117,731.1601,706.4573,716.4716,4719726800,22828620000
881001.WI,万得全A,20060112,716.4716,714.8096,730.7343,707.9124,726.4276,4294266000,20438596000
881001.WI,万得全A,20060113,726.4276,726.903,737.357,714.5795,724.431,4477974800,21045504000
881001.WI,万得全A,20060116,724.431,723.5137,732.085,707.1572,711.7141,4076357200,19161470000
881001.WI,万得全A,20060117,711.7141,709.7246,721.4607,701.7022,712.8011,3163478400,14877979000
881001.WI,万得全A,20060118,712.8011,712.7772,733.5066,708.3593,728.1703,4046574000,19088132000
881001.WI,万得全A,20060119,728.1703,729.1873,743.7048,718.9737,735.1811,4840256400,22611412000
881001.WI,万得全A,20060120,735.1811,735.3912,747.8593,722.2974,736.0347,5025438800,24139130000
881001.WI,万得全A,20060123,736.0347,735.8465,749.6978,724.2294,739.5607,4546625600,21792586000
881001.WI,万得全A,20060124,739.5607,739.1221,755.299,727.6655,740.2305,4585142800,23093986000
881001.WI,万得全A,20060125,740.2305,738.6614,755.7369,725.9749,744.0108,4193060800,20922680000
881001.WI,万得全A,20060206,744.0108,747.1626,769.4858,739.4248,763.8303,4438529200,22416922000
881001.WI,万得全A,20060207,763.8303,765.1213,779.9797,746.8345,762.7778,5922339600,30107230000
881001.WI,万得全A,20060208,762.7778,761.0828,775.1869,747.842,765.2808,4918430800,23911246000
881001.WI,万得全A,20060209,765.2808,764.712,773.2651,746.7505,754.3947,4361045600,20965180000
881001.WI,万得全A,20060210,754.3947,754.063,771.0618,746.8885,763.7418,4031209200,19736918000
881001.WI,万得全A,20060213,763.7418,763.8663,773.7468,747.9782,762.3094,3850028000,18902898000
881001.WI,万得全A,20060214,762.3094,761.9147,775.4621,753.405,768.0939,3420540400,16760413000
881001.WI,万得全A,20060215,768.0939,769.1597,782.8267,759.506,769.4458,4463258000,21523446000
881001.WI,万得全A,20060216,769.4458,769.3404,775.7828,740.7092,748.5735,5027571200,24044554000
881001.WI,万得全A,20060217,748.5735,746.6442,762.0048,735.1174,745.5081,3939652800,18907456000
881001.WI,万得全A,20060220,745.5081,745.4296,759.7313,735.2274,744.9189,3459280800,17017970000
881001.WI,万得全A,20060221,744.9189,744.2573,763.2322,733.1653,759.7895,4124548400,20665140000
881001.WI,万得全A,20060222,759.7895,760.1448,773.3345,750.4772,759.5688,4267151200,20703238000
881001.WI,万得全A,20060223,759.5688,759.5492,770.5091,746.9897,761.8315,3543150000,16506494000
881001.WI,万得全A,20060224,761.8315,762.445,776.0054,755.77,768.8842,3707798000,17842932000
881001.WI,万得全A,20060227,768.8842,770.0251,778.4807,756.6408,764.33,3477544000,16267863000
881001.WI,万得全A,20060228,764.33,762.377,772.6691,747.3362,767.4103,3533863200,16536742000
881001.WI,万得全A,20060301,767.4103,767.5267,780.6643,759.678,773.1561,3582366800,17494372000
881001.WI,万得全A,20060302,773.1561,772.7849,780.3848,749.9111,757.1497,4320467200,20503580000
881001.WI,万得全A,20060303,757.1497,756.1011,769.2339,744.1682,759.2777,3833001200,18447998000
881001.WI,万得全A,20060306,759.2777,759.439,769.4054,748.2332,756.7498,3049789000,14208201000
881001.WI,万得全A,20060307,756.7498,755.5464,760.249,731.3514,736.0991,3422982000,15842490000
881001.WI,万得全A,20060308,736.0991,733.6161,743.0626,718.9914,732.3094,3045310000,14098147000
881001.WI,万得全A,20060309,732.3094,731.9724,741.5703,722.0156,730.057,2208642000,9984053000
881001.WI,万得全A,20060310,730.057,730.3546,742.1552,724.0244,733.7047,2235209200,10706772000
881001.WI,万得全A,20060313,733.7047,733.4888,747.1614,727.8419,742.161,2197598200,10382498000
881001.WI,万得全A,20060314,742.161,742.4753,750.2001,731.5213,741.8467,2231266800,10475109000
881001.WI,万得全A,20060315,741.8467,741.5058,755.9888,735.8631,751.1915,2725815000,13376846000
881001.WI,万得全A,20060316,751.1915,751.1588,760.6296,741.7554,751.2084,2768151400,13435587000
881001.WI,万得全A,20060317,751.2084,750.7922,759.4709,740.0498,748.8287,2814188000,13383916000
881001.WI,万得全A,20060320,748.8287,748.8096,764.5668,741.0032,760.3524,3041070800,14610710000
881001.WI,万得全A,20060321,760.3524,760.7633,774.3298,753.368,763.2139,3747727600,18135700000
881001.WI,万得全A,20060322,763.2139,762.746,776.4006,754.0315,770.694,3648182000,17628530000
881001.WI,万得全A,20060323,770.694,770.4423,783.1844,760.1342,773.7252,4237617200,20363048000
881001.WI,万得全A,20060324,773.7252,774.006,784.5798,760.5156,767.8267,4009690000,19800714000
881001.WI,万得全A,20060327,767.8267,767.2731,781.4484,757.7667,775.6019,3430073600,16424334000
881001.WI,万得全A,20060328,775.6019,776.0746,789.8549,768.3917,781.5443,3857214000,18432258000
881001.WI,万得全A,20060329,781.5443,781.8635,800.2748,773.2324,785.7189,5455594400,26016064000
881001.WI,万得全A,20060330,785.7189,784.8442,796.0002,769.7294,777.0308,4225952800,21246320000
881001.WI,万得全A,20060331,777.0308,775.2468,791.1575,764.8452,783.0768,4071154800,20872350000
881001.WI,万得全A,20060403,783.0768,783.4258,806.7548,776.9216,800.703,5263035600,27461830000
881001.WI,万得全A,20060404,800.703,802.3262,819.352,789.8024,810.1658,6080098400,31591776000
881001.WI,万得全A,20060405,810.1658,810.6896,828.8208,800.5826,818.3887,5870113200,30525648000
881001.WI,万得全A,20060406,818.3887,818.8812,837.8349,805.7773,820.2653,6492840800,33687832000
881001.WI,万得全A,20060407,820.2653,820.3054,836.9552,805.2087,823.8713,6527327600,33015610000
881001.WI,万得全A,20060410,823.8713,824.8569,845.8886,813.261,838.791,6631810400,32504114000
881001.WI,万得全A,20060411,838.791,841.4498,858.379,825.168,842.2089,6996818400,35587336000
881001.WI,万得全A,20060412,842.2089,841.5292,855.6755,824.9823,838.0102,6130776800,30305790000
881001.WI,万得全A,20060413,838.0102,836.7697,849.4999,806.0363,812.6795,6818351200,32732248000
881001.WI,万得全A,20060414,812.6795,810.6897,840.6809,801.486,834.7291,5994481600,28818116000
881001.WI,万得全A,20060417,834.7291,832.6021,852.6798,820.2234,837.6456,6210608400,31363768000
881001.WI,万得全A,20060418,837.6456,838.5634,855.5665,823.9171,841.904,5841016400,29876324000
881001.WI,万得全A,20060419,841.904,843.3721,860.1522,825.4365,845.5831,6247718800,32684292000
881001.WI,万得全A,20060420,845.5831,846.7142,862.6562,823.0584,839.7914,6705488400,36323988000
881001.WI,万得全A,20060421,839.7914,837.9063,863.9352,821.174,850.0127,7294128800,38931268000
881001.WI,万得全A,20060424,850.0127,851.5906,869.5964,822.1999,841.0054,7961795200,42434988000
881001.WI,万得全A,20060425,841.0054,837.1468,861.7428,812.4151,842.2701,6993119200,38796864000
881001.WI,万得全A,20060426,842.2701,843.324,875.7609,826.1948,854.2914,7644762400,43629836000
881001.WI,万得全A,20060427,854.2914,855.6068,875.9569,836.8674,856.3908,6101702400,33320178000
881001.WI,万得全A,20060428,856.3908,846.3669,881.8749,827.4992,869.5721,7254092800,40166292000
881001.WI,万得全A,20060508,869.5721,874.7469,915.2251,866.697,906.5923,7976496800,44128480000
881001.WI,万得全A,20060509,906.5923,913.912,951.2817,899.4371,935.4832,10240836800,56525136000
881001.WI,万得全A,20060510,935.4832,941.6356,971.9183,916.4503,950.2363,10472544000,58236736000
881001.WI,万得全A,20060511,950.2363,952.452,990.8057,925.0366,942.0682,11837964800,67248568000
881001.WI,万得全A,20060512,942.0682,941.9868,986.1868,929.0063,977.0423,10598813600,60686200000
881001.WI,万得全A,20060515,977.0423,991.3574,1035.1775,969.4758,1025.5562,13776536000,79898432000
881001.WI,万得全A,20060516,1025.5562,1028.9194,1057.6362,972.1643,994.5005,13691593600,81142576000
881001.WI,万得全A,20060517,994.5005,993.9453,1034.4017,962.5226,1002.5584,11027109600,65767152000
881001.WI,万得全A,20060518,1002.5584,992.0928,1024.0162,960.579,1003.3872,9733756800,55804716000
881001.WI,万得全A,20060519,1003.3872,1004.8472,1047.9454,989.5989,1032.0248,10510872000,60962996000
881001.WI,万得全A,20060522,1032.0248,1032.6968,1070.725,1010.5251,1042.4388,11747899200,65765764000
881001.WI,万得全A,20060523,1042.4388,1034.8068,1047.7007,980.7091,994.2869,10756485600,59390116000
881001.WI,万得全A,20060524,994.2869,998.6029,1031.764,950.254,982.4858,9160948800,51590308000
881001.WI,万得全A,20060525,982.4858,978.4451,1005.5545,956.459,988.0349,6449894400,35682396000
881001.WI,万得全A,20060526,988.0349,992.3958,1021.3734,979.8976,1008.7558,6900380800,39014404000
881001.WI,万得全A,20060529,1008.7558,1015.7343,1047.3423,998.1827,1036.9601,8012137600,45922932000
881001.WI,万得全A,20060530,1036.9601,1042.071,1068.358,1020.4362,1050.0692,8453506400,50675908000
881001.WI,万得全A,20060531,1050.0692,1049.5168,1075.2073,1019.1838,1041.3058,9165767200,53681916000
881001.WI,万得全A,20060601,1041.3058,1040.5964,1088.2662,1029.3829,1076.391,10558575200,59486092000
881001.WI,万得全A,20060602,1076.391,1081.6233,1109.972,1046.0032,1070.7769,12478615200,71112976000
881001.WI,万得全A,20060605,1070.7769,1071.2185,1102.6459,1040.4788,1085.199,10260188800,55629512000
881001.WI,万得全A,20060606,1085.199,1083.2893,1109.5144,1057.1316,1078.9152,8660580000,48612288000
881001.WI,万得全A,20060607,1078.9152,1078.5637,1091.781,999.6413,1009.2548,9775048000,55345492000
881001.WI,万得全A,20060608,1009.2548,997.8395,1029.0162,965.8804,1012.1315,8368721600,45901160000
881001.WI,万得全A,20060609,1012.1315,1008.6256,1030.2029,974.8329,987.3135,7474164800,40662672000
881001.WI,万得全A,20060612,987.3135,980.2705,1010.6778,962.4978,991.8453,4842019200,27133506000
881001.WI,万得全A,20060613,991.8453,990.4765,1016.6603,971.4995,994.3328,5164429600,29600402000
881001.WI,万得全A,20060614,994.3328,994.3328,994.3328,973.3067,985.5009,5157630800,28229396000
881001.WI,万得全A,20060615,985.5009,985.5009,998.1589,983.5817,987.7496,4611036000,25332502000
881001.WI,万得全A,20060616,987.7496,987.7496,1011.9398,987.7495,1011.898,5519536800,30744930000
881001.WI,万得全A,20060619,1011.898,1011.898,1030.4136,996.5103,1025.8649,5984724000,35329844000
881001.WI,万得全A,20060620,1025.8649,1025.8649,1032.1598,1018.2943,1031.5989,5752682400,33006902000
881001.WI,万得全A,20060621,1031.5989,1031.5989,1038.8145,1019.0104,1028.3488,6471870800,36441788000
881001.WI,万得全A,20060622,1028.3488,1028.3488,1033.495,1021.8806,1027.6147,5440937600,30372124000
881001.WI,万得全A,20060623,1027.6147,1027.6147,1037.3512,1019.8621,1037.0996,5428103200,30782598000
881001.WI,万得全A,20060626,1037.0996,1037.0996,1056.025,1037.0996,1055.9324,6087033200,36491040000
881001.WI,万得全A,20060627,1055.9324,1055.9324,1060.5731,1050.0089,1059.0979,6018542000,35688924000
881001.WI,万得全A,20060628,1059.0979,1059.0979,1061.7418,1052.1904,1058.5741,5483691200,30914258000
881001.WI,万得全A,20060629,1058.5741,1058.5741,1081.426,1058.5741,1081.3623,8351536800,47091532000
881001.WI,万得全A,20060630,1081.3623,1081.3623,1091.089,1073.5096,1080.6188,7963440000,46128484000
881001.WI,万得全A,20060703,1080.6188,1080.6188,1100.1547,1080.0232,1100.1547,7939941600,46959164000
881001.WI,万得全A,20060704,1100.1547,1100.1547,1105.0593,1085.7852,1093.5963,8811109600,53073844000
881001.WI,万得全A,20060705,1093.5963,1093.5963,1095.2343,1070.7643,1084.1311,8760798400,48241124000
881001.WI,万得全A,20060706,1084.1311,1084.1311,1107.6079,1082.5844,1107.6079,7812680800,46714772000
881001.WI,万得全A,20060707,1107.6079,1107.6079,1113.2974,1100.4926,1104.4675,7792300800,47049144000
881001.WI,万得全A,20060710,1104.4675,1104.4675,1109.5992,1096.4288,1108.7241,6418306000,39055916000
881001.WI,万得全A,20060711,1108.7241,1108.7241,1115.8673,1104.6563,1115.8075,6636339600,40494384000
881001.WI,万得全A,20060712,1115.8075,1115.8075,1125.9186,1114.7371,1116.0402,8147692000,50487332000
881001.WI,万得全A,20060713,1116.0402,1116.0402,1116.0402,1052.5599,1052.6368,10979367200,64671576000
881001.WI,万得全A,20060714,1052.6368,1052.6368,1070.2006,1038.0775,1061.3094,6925188800,40325056000
881001.WI,万得全A,20060717,1061.3094,1061.3094,1076.1239,1055.5687,1076.1239,5399521200,32251046000
881001.WI,万得全A,20060718,1076.1239,1076.1239,1079.6482,1066.2563,1079.6379,5260130400,30805826000
881001.WI,万得全A,20060719,1079.6379,1079.6379,1079.6379,1046.2927,1052.6863,5795876000,33208452000
881001.WI,万得全A,20060720,1052.6863,1052.6863,1061.5306,1046.2986,1060.1097,4622795600,25860600000
881001.WI,万得全A,20060721,1060.1097,1060.1097,1069.0693,1059.7356,1068.1447,4785574000,26487894000
881001.WI,万得全A,20060724,1068.1447,1068.1447,1070.3147,1043.8195,1069.6726,4832476800,26904850000
881001.WI,万得全A,20060725,1069.6726,1069.6726,1086.8929,1069.6726,1083.76,5371927200,30938562000
881001.WI,万得全A,20060726,1083.76,1083.76,1088.8878,1078.9452,1084.3228,5011897200,27916546000
881001.WI,万得全A,20060727,1084.3228,1084.3228,1090.1368,1064.5676,1072.3225,5738517600,32097718000
881001.WI,万得全A,20060728,1072.3225,1072.3225,1075.5948,1049.8749,1062.0027,5386620000,30517176000
881001.WI,万得全A,20060731,1062.0027,1062.0027,1062.0027,1021.9738,1022.4216,5406993600,30708978000
881001.WI,万得全A,20060801,1022.4216,1022.4216,1029.3756,1008.7903,1011.9296,4240048000,22957656000
881001.WI,万得全A,20060802,1011.9296,1011.9296,1017.0762,992.0417,1006.6321,4367021200,23388828000
881001.WI,万得全A,20060803,1006.6321,1006.6321,1011.9075,995.7707,1004.5751,3366220400,18871420000
881001.WI,万得全A,20060804,1004.5751,1004.5751,1009.3663,975.9094,977.358,4114155600,22455030000
881001.WI,万得全A,20060807,977.358,977.358,977.358,958.3277,959.9202,3877643200,20082436000
881001.WI,万得全A,20060808,959.9202,959.9202,984.9738,959.9202,984.9738,3737148400,19389694000
881001.WI,万得全A,20060809,984.9738,984.9738,990.4223,979.2613,984.8623,3501551200,18165090000
881001.WI,万得全A,20060810,984.8623,984.8623,1001.6458,984.8622,1001.6458,4010208800,21012736000
881001.WI,万得全A,20060811,1001.6458,1001.6458,1007.3477,996.1484,1005.5286,3780270400,20116008000
