stockid,stockname,date,close,stockvalue
601998.SH,中信银行,20091215,6.6517,3.21635E+11
601998.SH,中信银行,20091216,6.6356,3.20854E+11
601998.SH,中信银行,20091217,6.2885,3.0407E+11
601998.SH,中信银行,20091218,6.2885,3.0407E+11
601998.SH,中信银行,20091221,6.1189,2.95873E+11
601998.SH,中信银行,20091222,6.0786,2.93921E+11
601998.SH,中信银行,20091223,6.0382,2.91969E+11
601998.SH,中信银行,20091224,6.2077,3.00166E+11
601998.SH,中信银行,20091225,6.0382,2.91969E+11
601998.SH,中信银行,20091228,6.1432,2.97044E+11
601998.SH,中信银行,20091229,6.3208,3.05631E+11
601998.SH,中信银行,20091230,6.6921,3.23586E+11
601998.SH,中信银行,20091231,6.6437,3.21244E+11
601998.SH,中信银行,20100104,6.5145,3.14999E+11
601998.SH,中信银行,20100105,6.5952,3.18902E+11
601998.SH,中信银行,20100106,6.4096,3.09925E+11
601998.SH,中信银行,20100107,6.1916,2.99386E+11
601998.SH,中信银行,20100108,6.2481,3.02118E+11
601998.SH,中信银行,20100111,6.1835,2.98995E+11
601998.SH,中信银行,20100112,6.1997,2.99776E+11
601998.SH,中信银行,20100113,5.8848,2.84553E+11
601998.SH,中信银行,20100114,5.8929,2.84943E+11
601998.SH,中信银行,20100115,5.9898,2.89627E+11
601998.SH,中信银行,20100118,5.9656,2.88456E+11
601998.SH,中信银行,20100119,6.0544,2.9275E+11
601998.SH,中信银行,20100120,5.8203,2.8143E+11
601998.SH,中信银行,20100121,5.9252,2.86505E+11
601998.SH,中信银行,20100122,6.127,2.96263E+11
601998.SH,中信银行,20100125,5.9413,2.87285E+11
601998.SH,中信银行,20100126,6.0463,2.9236E+11
601998.SH,中信银行,20100127,5.8526,2.82992E+11
601998.SH,中信银行,20100128,5.6669,2.74014E+11
601998.SH,中信银行,20100129,5.5942,2.70501E+11
601998.SH,中信银行,20100201,5.4086,2.61523E+11
601998.SH,中信银行,20100202,5.4005,2.61133E+11
601998.SH,中信银行,20100203,5.6185,2.71672E+11
601998.SH,中信银行,20100204,5.5458,2.68159E+11
601998.SH,中信银行,20100205,5.5458,2.68159E+11
601998.SH,中信银行,20100208,5.4005,2.61133E+11
601998.SH,中信银行,20100209,5.4328,2.62694E+11
601998.SH,中信银行,20100210,5.4974,2.65817E+11
601998.SH,中信银行,20100211,5.4893,2.65427E+11
601998.SH,中信银行,20100212,5.6023,2.70891E+11
601998.SH,中信银行,20100222,5.5054,2.66207E+11
601998.SH,中信银行,20100223,5.4328,2.62694E+11
601998.SH,中信银行,20100224,5.5297,2.67378E+11
601998.SH,中信银行,20100225,5.6346,2.72453E+11
601998.SH,中信银行,20100226,5.6104,2.71282E+11
601998.SH,中信银行,20100301,5.7476,2.77917E+11
601998.SH,中信银行,20100302,5.7638,2.78698E+11
601998.SH,中信银行,20100303,5.7557,2.78308E+11
601998.SH,中信银行,20100304,5.5297,2.67378E+11
601998.SH,中信银行,20100305,5.5216,2.66988E+11
601998.SH,中信银行,20100308,5.57,2.6933E+11
601998.SH,中信银行,20100309,5.7557,2.78308E+11
601998.SH,中信银行,20100310,5.7315,2.77137E+11
601998.SH,中信银行,20100311,5.796,2.80259E+11
601998.SH,中信银行,20100312,5.683,2.74795E+11
601998.SH,中信银行,20100315,5.57,2.6933E+11
601998.SH,中信银行,20100316,5.6346,2.72453E+11
601998.SH,中信银行,20100317,5.7557,2.78308E+11
601998.SH,中信银行,20100318,5.7234,2.76746E+11
601998.SH,中信银行,20100319,5.7476,2.77917E+11
601998.SH,中信银行,20100322,5.8041,2.8065E+11
601998.SH,中信银行,20100323,5.7234,2.76746E+11
601998.SH,中信银行,20100324,5.7395,2.77527E+11
601998.SH,中信银行,20100325,5.6023,2.70891E+11
601998.SH,中信银行,20100326,5.7638,2.78698E+11
601998.SH,中信银行,20100329,5.9736,2.88847E+11
601998.SH,中信银行,20100330,6.0301,2.91579E+11
601998.SH,中信银行,20100331,5.9333,2.86895E+11
601998.SH,中信银行,20100401,5.9736,2.88847E+11
601998.SH,中信银行,20100402,5.9333,2.86895E+11
601998.SH,中信银行,20100406,5.9252,2.86505E+11
601998.SH,中信银行,20100407,5.8687,2.83772E+11
601998.SH,中信银行,20100408,5.8041,2.8065E+11
601998.SH,中信银行,20100409,5.8283,2.81821E+11
601998.SH,中信银行,20100412,5.7072,2.75966E+11
601998.SH,中信银行,20100413,5.8768,2.84163E+11
601998.SH,中信银行,20100414,5.8445,2.82601E+11
601998.SH,中信银行,20100415,5.8283,2.81821E+11
601998.SH,中信银行,20100416,5.6911,2.75185E+11
601998.SH,中信银行,20100419,5.3198,2.5723E+11
601998.SH,中信银行,20100420,5.2148,2.52155E+11
601998.SH,中信银行,20100421,5.2633,2.54497E+11
601998.SH,中信银行,20100422,5.1018,2.46691E+11
601998.SH,中信银行,20100423,5.1018,2.46691E+11
601998.SH,中信银行,20100426,4.9242,2.38103E+11
601998.SH,中信银行,20100427,4.7547,2.29906E+11
601998.SH,中信银行,20100428,4.787,2.31468E+11
601998.SH,中信银行,20100429,4.787,2.31468E+11
601998.SH,中信银行,20100430,4.8919,2.36542E+11
601998.SH,中信银行,20100504,4.7224,2.28345E+11
601998.SH,中信银行,20100505,4.7547,2.29906E+11
601998.SH,中信银行,20100506,4.4399,2.14683E+11
601998.SH,中信银行,20100507,4.3026,2.08048E+11
601998.SH,中信银行,20100510,4.3753,2.11561E+11
601998.SH,中信银行,20100511,4.1977,2.02973E+11
601998.SH,中信银行,20100512,4.3995,2.12732E+11
601998.SH,中信银行,20100513,4.4479,2.15074E+11
601998.SH,中信银行,20100514,4.4156,2.13512E+11
601998.SH,中信银行,20100517,4.1977,2.02973E+11
601998.SH,中信银行,20100518,4.3269,2.09219E+11
601998.SH,中信银行,20100519,4.2784,2.06877E+11
601998.SH,中信银行,20100520,4.2219,2.04144E+11
601998.SH,中信银行,20100521,4.3107,2.08438E+11
601998.SH,中信银行,20100524,4.5125,2.18196E+11
601998.SH,中信银行,20100525,4.3672,2.1117E+11
601998.SH,中信银行,20100526,4.3349,2.09609E+11
601998.SH,中信银行,20100527,4.3591,2.1078E+11
601998.SH,中信银行,20100528,4.3269,2.09219E+11
601998.SH,中信银行,20100531,4.1977,2.02973E+11
601998.SH,中信银行,20100601,4.1896,2.02583E+11
601998.SH,中信银行,20100602,4.1896,2.02583E+11
601998.SH,中信银行,20100603,4.1493,2.00631E+11
601998.SH,中信银行,20100604,4.1573,2.01022E+11
601998.SH,中信银行,20100607,4.0847,1.97509E+11
601998.SH,中信银行,20100608,4.0443,1.95557E+11
601998.SH,中信银行,20100609,4.4479,2.15074E+11
601998.SH,中信银行,20100610,4.4237,2.13903E+11
601998.SH,中信银行,20100611,4.3995,2.12732E+11
601998.SH,中信银行,20100617,4.4883,2.17025E+11
601998.SH,中信银行,20100618,4.4802,2.16635E+11
601998.SH,中信银行,20100621,4.6336,2.24051E+11
601998.SH,中信银行,20100622,4.6013,2.2249E+11
601998.SH,中信银行,20100623,4.6013,2.2249E+11
601998.SH,中信银行,20100624,4.561,2.20538E+11
601998.SH,中信银行,20100625,4.5932,2.221E+11
601998.SH,中信银行,20100628,4.6982,2.27174E+11
601998.SH,中信银行,20100629,4.3914,2.12341E+11
601998.SH,中信银行,20100630,4.3591,2.1078E+11
601998.SH,中信银行,20100701,4.3753,2.11561E+11
601998.SH,中信银行,20100702,4.4479,2.15074E+11
601998.SH,中信银行,20100705,4.3914,2.12341E+11
601998.SH,中信银行,20100706,4.561,2.20538E+11
601998.SH,中信银行,20100707,4.5771,2.21319E+11
601998.SH,中信银行,20100708,4.561,2.20538E+11
601998.SH,中信银行,20100709,4.6417,2.24442E+11
601998.SH,中信银行,20100712,4.682,2.26393E+11
601998.SH,中信银行,20100713,4.6498,2.24832E+11
601998.SH,中信银行,20100714,4.7143,2.27955E+11
601998.SH,中信银行,20100715,4.5125,2.18196E+11
601998.SH,中信银行,20100716,4.5206,2.18587E+11
601998.SH,中信银行,20100719,4.6094,2.2288E+11
601998.SH,中信银行,20100720,4.6659,2.25613E+11
601998.SH,中信银行,20100721,4.6901,2.26784E+11
601998.SH,中信银行,20100722,4.7311,2.25222E+11
601998.SH,中信银行,20100723,4.8705,2.31858E+11
601998.SH,中信银行,20100726,4.8869,2.32639E+11
601998.SH,中信银行,20100727,4.8131,2.29126E+11
601998.SH,中信银行,20100728,4.9525,2.35761E+11
601998.SH,中信银行,20100729,4.9443,2.35371E+11
601998.SH,中信银行,20100730,4.9115,2.3381E+11
601998.SH,中信银行,20100802,4.9689,2.36542E+11
601998.SH,中信银行,20100803,4.8377,2.30297E+11
601998.SH,中信银行,20100804,4.8541,2.31077E+11
601998.SH,中信银行,20100805,4.8213,2.29516E+11
601998.SH,中信银行,20100806,4.8869,2.32639E+11
601998.SH,中信银行,20100809,4.8705,2.31858E+11
601998.SH,中信银行,20100810,4.6573,2.21709E+11
601998.SH,中信银行,20100811,4.7065,2.24051E+11
601998.SH,中信银行,20100812,4.6245,2.20148E+11
601998.SH,中信银行,20100813,4.7065,2.24051E+11
601998.SH,中信银行,20100816,4.7803,2.27564E+11
601998.SH,中信银行,20100817,4.8541,2.31077E+11
601998.SH,中信银行,20100818,4.8541,2.31077E+11
601998.SH,中信银行,20100819,4.8951,2.33029E+11
601998.SH,中信银行,20100820,4.7557,2.26393E+11
601998.SH,中信银行,20100823,4.7311,2.25222E+11
601998.SH,中信银行,20100824,4.7721,2.27174E+11
601998.SH,中信银行,20100825,4.6245,2.20148E+11
601998.SH,中信银行,20100826,4.6245,2.20148E+11
601998.SH,中信银行,20100827,4.6573,2.21709E+11
601998.SH,中信银行,20100830,4.6901,2.23271E+11
601998.SH,中信银行,20100831,4.6163,2.19758E+11
601998.SH,中信银行,20100901,4.6655,2.221E+11
601998.SH,中信银行,20100902,4.6573,2.21709E+11
601998.SH,中信银行,20100903,4.6081,2.19367E+11
601998.SH,中信银行,20100906,4.6901,2.23271E+11
601998.SH,中信银行,20100907,4.6573,2.21709E+11
601998.SH,中信银行,20100908,4.5917,2.18587E+11
601998.SH,中信银行,20100909,4.4769,2.13122E+11
601998.SH,中信银行,20100910,4.4277,2.1078E+11
601998.SH,中信银行,20100913,4.4195,2.1039E+11
601998.SH,中信银行,20100914,4.4277,2.1078E+11
601998.SH,中信银行,20100915,4.3211,2.05706E+11
601998.SH,中信银行,20100916,4.2145,2.00631E+11
601998.SH,中信银行,20100917,4.2473,2.02193E+11
601998.SH,中信银行,20100920,4.2473,2.02193E+11
601998.SH,中信银行,20100921,4.2145,2.00631E+11
601998.SH,中信银行,20100927,4.2145,2.00631E+11
601998.SH,中信银行,20100928,4.1325,1.96728E+11
601998.SH,中信银行,20100929,4.1735,1.9868E+11
601998.SH,中信银行,20100930,4.1735,1.9868E+11
601998.SH,中信银行,20101008,4.3457,2.06877E+11
601998.SH,中信银行,20101011,4.5097,2.14683E+11
601998.SH,中信银行,20101012,4.4523,2.11951E+11
601998.SH,中信银行,20101013,4.6163,2.19758E+11
601998.SH,中信银行,20101014,4.7065,2.24051E+11
601998.SH,中信银行,20101015,5.0591,2.40836E+11
601998.SH,中信银行,20101018,5.0919,2.42397E+11
601998.SH,中信银行,20101019,5.0755,2.41616E+11
601998.SH,中信银行,20101020,5.0345,2.39665E+11
601998.SH,中信银行,20101021,4.8705,2.31858E+11
601998.SH,中信银行,20101022,4.7967,2.28345E+11
601998.SH,中信银行,20101025,4.8787,2.32248E+11
601998.SH,中信银行,20101026,4.9115,2.3381E+11
601998.SH,中信银行,20101027,4.7885,2.27955E+11
601998.SH,中信银行,20101028,4.7803,2.27564E+11
601998.SH,中信银行,20101029,4.6819,2.2288E+11
601998.SH,中信银行,20101101,4.7639,2.26784E+11
601998.SH,中信银行,20101102,4.7885,2.27955E+11
601998.SH,中信银行,20101103,4.8951,2.33029E+11
601998.SH,中信银行,20101104,4.8787,2.32248E+11
601998.SH,中信银行,20101105,4.8869,2.32639E+11
601998.SH,中信银行,20101108,4.9033,2.33419E+11
601998.SH,中信银行,20101109,4.7885,2.27955E+11
601998.SH,中信银行,20101110,4.7147,2.24442E+11
601998.SH,中信银行,20101111,4.7803,2.27564E+11
601998.SH,中信银行,20101112,4.5015,2.14293E+11
601998.SH,中信银行,20101115,4.5999,2.18977E+11
601998.SH,中信银行,20101116,4.4277,2.1078E+11
601998.SH,中信银行,20101117,4.4195,2.1039E+11
601998.SH,中信银行,20101118,4.6819,2.2288E+11
601998.SH,中信银行,20101119,4.6327,2.20538E+11
601998.SH,中信银行,20101122,4.5261,2.15464E+11
601998.SH,中信银行,20101123,4.4605,2.12341E+11
601998.SH,中信银行,20101124,4.5179,2.15074E+11
601998.SH,中信银行,20101125,4.5999,2.18977E+11
601998.SH,中信银行,20101126,4.5179,2.15074E+11
601998.SH,中信银行,20101129,4.5015,2.14293E+11
601998.SH,中信银行,20101130,4.4523,2.11951E+11
601998.SH,中信银行,20101201,4.4605,2.12341E+11
601998.SH,中信银行,20101202,4.4769,2.13122E+11
601998.SH,中信银行,20101203,4.4687,2.12732E+11
601998.SH,中信银行,20101206,4.5261,2.15464E+11
601998.SH,中信银行,20101207,4.5097,2.14683E+11
601998.SH,中信银行,20101208,4.4441,2.11561E+11
601998.SH,中信银行,20101209,4.4031,2.09609E+11
601998.SH,中信银行,20101210,4.4277,2.1078E+11
601998.SH,中信银行,20101213,4.4933,2.13903E+11
601998.SH,中信银行,20101214,4.4851,2.13512E+11
601998.SH,中信银行,20101215,4.4851,2.13512E+11
601998.SH,中信银行,20101216,4.4523,2.11951E+11
601998.SH,中信银行,20101217,4.4359,2.1117E+11
601998.SH,中信银行,20101220,4.3457,2.06877E+11
601998.SH,中信银行,20101221,4.4277,2.1078E+11
601998.SH,中信银行,20101222,4.3293,2.06096E+11
601998.SH,中信银行,20101223,4.3539,2.07267E+11
601998.SH,中信银行,20101224,4.3457,2.06877E+11
601998.SH,中信银行,20101227,4.2719,2.03364E+11
601998.SH,中信银行,20101228,4.2637,2.02973E+11
601998.SH,中信银行,20101229,4.2555,2.02583E+11
601998.SH,中信银行,20101230,4.2637,2.02973E+11
601998.SH,中信银行,20101231,4.3047,2.04925E+11
601998.SH,中信银行,20110104,4.3539,2.07267E+11
601998.SH,中信银行,20110105,4.3375,2.06486E+11
601998.SH,中信银行,20110106,4.2965,2.04535E+11
601998.SH,中信银行,20110107,4.4031,2.09609E+11
601998.SH,中信银行,20110110,4.2883,2.04144E+11
601998.SH,中信银行,20110111,4.3293,2.06096E+11
601998.SH,中信银行,20110112,4.3703,2.08048E+11
601998.SH,中信银行,20110113,4.3457,2.06877E+11
601998.SH,中信银行,20110114,4.2883,2.04144E+11
601998.SH,中信银行,20110117,4.1899,1.9946E+11
601998.SH,中信银行,20110118,4.1325,1.96728E+11
601998.SH,中信银行,20110119,4.2063,2.00241E+11
601998.SH,中信银行,20110120,4.1407,1.97118E+11
601998.SH,中信银行,20110121,4.2391,2.01802E+11
601998.SH,中信银行,20110124,4.2227,2.01022E+11
601998.SH,中信银行,20110125,4.2063,2.00241E+11
601998.SH,中信银行,20110126,4.2227,2.01022E+11
601998.SH,中信银行,20110127,4.2473,2.02193E+11
601998.SH,中信银行,20110128,4.2227,2.01022E+11
601998.SH,中信银行,20110131,4.2473,2.02193E+11
601998.SH,中信银行,20110201,4.2473,2.02193E+11
601998.SH,中信银行,20110209,4.2227,2.01022E+11
601998.SH,中信银行,20110210,4.2555,2.02583E+11
601998.SH,中信银行,20110211,4.2719,2.03364E+11
601998.SH,中信银行,20110214,4.4031,2.09609E+11
601998.SH,中信银行,20110215,4.3539,2.07267E+11
601998.SH,中信银行,20110216,4.3867,2.08828E+11
601998.SH,中信银行,20110217,4.4031,2.09609E+11
601998.SH,中信银行,20110218,4.4441,2.11561E+11
601998.SH,中信银行,20110221,4.4113,2.09999E+11
601998.SH,中信银行,20110222,4.3047,2.04925E+11
601998.SH,中信银行,20110223,4.2965,2.04535E+11
601998.SH,中信银行,20110224,4.3047,2.04925E+11
601998.SH,中信银行,20110225,4.3211,2.05706E+11
601998.SH,中信银行,20110228,4.3293,2.06096E+11
601998.SH,中信银行,20110301,4.3949,2.09219E+11
601998.SH,中信银行,20110302,4.4359,2.1117E+11
601998.SH,中信银行,20110303,4.5507,2.16635E+11
601998.SH,中信银行,20110304,4.6409,2.20929E+11
601998.SH,中信银行,20110307,4.6409,2.20929E+11
601998.SH,中信银行,20110308,4.6327,2.20538E+11
601998.SH,中信银行,20110309,4.6081,2.19367E+11
601998.SH,中信银行,20110310,4.5425,2.16245E+11
601998.SH,中信银行,20110311,4.4523,2.11951E+11
601998.SH,中信银行,20110314,4.4605,2.12341E+11
601998.SH,中信银行,20110315,4.3785,2.08438E+11
601998.SH,中信银行,20110316,4.4031,2.09609E+11
601998.SH,中信银行,20110317,4.3621,2.07657E+11
601998.SH,中信银行,20110318,4.3621,2.07657E+11
601998.SH,中信银行,20110321,4.3703,2.08048E+11
601998.SH,中信银行,20110322,4.4441,2.11561E+11
601998.SH,中信银行,20110323,4.4605,2.12341E+11
601998.SH,中信银行,20110324,4.4195,2.1039E+11
601998.SH,中信银行,20110325,4.4933,2.13903E+11
601998.SH,中信银行,20110328,4.5589,2.17025E+11
601998.SH,中信银行,20110329,4.6983,2.23661E+11
601998.SH,中信银行,20110330,4.7311,2.25222E+11
601998.SH,中信银行,20110331,4.6491,2.21319E+11
601998.SH,中信银行,20110401,4.6983,2.23661E+11
601998.SH,中信银行,20110406,4.7639,2.26784E+11
601998.SH,中信银行,20110407,4.7639,2.26784E+11
601998.SH,中信银行,20110408,4.7147,2.24442E+11
601998.SH,中信银行,20110411,4.6573,2.21709E+11
601998.SH,中信银行,20110412,4.6245,2.20148E+11
601998.SH,中信银行,20110413,4.6655,2.221E+11
601998.SH,中信银行,20110414,4.6737,2.2249E+11
601998.SH,中信银行,20110415,4.7721,2.27174E+11
601998.SH,中信银行,20110418,4.7557,2.26393E+11
601998.SH,中信银行,20110419,4.6245,2.20148E+11
601998.SH,中信银行,20110420,4.6491,2.21319E+11
601998.SH,中信银行,20110421,4.6737,2.2249E+11
601998.SH,中信银行,20110422,4.6655,2.221E+11
601998.SH,中信银行,20110425,4.6409,2.20929E+11
601998.SH,中信银行,20110426,4.6163,2.19758E+11
601998.SH,中信银行,20110427,4.6819,2.2288E+11
601998.SH,中信银行,20110428,4.6819,2.2288E+11
601998.SH,中信银行,20110429,4.5589,2.17025E+11
601998.SH,中信银行,20110503,4.5753,2.17806E+11
601998.SH,中信银行,20110504,4.4441,2.11561E+11
601998.SH,中信银行,20110505,4.4605,2.12341E+11
601998.SH,中信银行,20110506,4.4359,2.1117E+11
601998.SH,中信银行,20110509,4.4113,2.09999E+11
601998.SH,中信银行,20110510,4.4441,2.11561E+11
601998.SH,中信银行,20110511,4.4359,2.1117E+11
601998.SH,中信银行,20110512,4.3785,2.08438E+11
601998.SH,中信银行,20110513,4.4441,2.11561E+11
601998.SH,中信银行,20110516,4.3949,2.09219E+11
601998.SH,中信银行,20110517,4.3949,2.09219E+11
601998.SH,中信银行,20110518,4.4113,2.09999E+11
601998.SH,中信银行,20110519,4.3867,2.08828E+11
601998.SH,中信银行,20110520,4.5097,2.14683E+11
601998.SH,中信银行,20110523,4.4195,2.1039E+11
601998.SH,中信银行,20110524,4.3047,2.04925E+11
601998.SH,中信银行,20110525,4.1899,1.9946E+11
601998.SH,中信银行,20110526,4.1899,1.9946E+11
601998.SH,中信银行,20110527,4.1981,1.99851E+11
601998.SH,中信银行,20110530,4.2145,2.00631E+11
601998.SH,中信银行,20110531,4.2391,2.01802E+11
601998.SH,中信银行,20110601,4.2063,2.00241E+11
601998.SH,中信银行,20110602,4.0424,1.92434E+11
601998.SH,中信银行,20110603,4.067,1.93605E+11
601998.SH,中信银行,20110607,4.0752,1.93996E+11
601998.SH,中信银行,20110608,4.067,1.93605E+11
601998.SH,中信银行,20110609,4.026,1.91654E+11
601998.SH,中信银行,20110610,4.0342,1.92044E+11
601998.SH,中信银行,20110613,4.0178,1.91263E+11
601998.SH,中信银行,20110614,4.0588,1.93215E+11
601998.SH,中信银行,20110615,4.0014,1.90483E+11
601998.SH,中信银行,20110616,3.9604,1.88531E+11
601998.SH,中信银行,20110617,3.8866,1.85018E+11
601998.SH,中信银行,20110620,3.8292,1.82286E+11
601998.SH,中信银行,20110621,3.8292,1.82286E+11
601998.SH,中信银行,20110622,3.8374,1.82676E+11
601998.SH,中信银行,20110623,3.8866,1.85018E+11
601998.SH,中信银行,20110624,3.9686,1.88921E+11
601998.SH,中信银行,20110627,3.9358,1.8736E+11
601998.SH,中信银行,20110628,3.8948,1.85408E+11
601998.SH,中信银行,20110629,3.8948,1.85408E+11
601998.SH,中信银行,20110630,3.8948,1.85408E+11
601998.SH,中信银行,20110701,3.8948,1.85408E+11
601998.SH,中信银行,20110704,3.8948,1.85408E+11
601998.SH,中信银行,20110705,3.8948,1.85408E+11
601998.SH,中信银行,20110706,3.8948,1.85408E+11
601998.SH,中信银行,20110707,3.8689,1.98495E+11
601998.SH,中信银行,20110708,3.9293,2.01597E+11
601998.SH,中信银行,20110711,3.8775,1.98938E+11
601998.SH,中信银行,20110712,3.7998,1.94951E+11
601998.SH,中信银行,20110713,3.8689,1.98495E+11
601998.SH,中信银行,20110714,3.8948,1.99824E+11
601998.SH,中信银行,20110715,3.9207,2.01154E+11
601998.SH,中信银行,20110718,3.8948,1.99824E+11
601998.SH,中信银行,20110719,3.8516,1.97609E+11
601998.SH,中信银行,20110720,3.8429,1.97166E+11
601998.SH,中信银行,20110721,3.817,1.95837E+11
601998.SH,中信银行,20110722,3.8084,1.95394E+11
601998.SH,中信银行,20110725,3.7307,1.91406E+11
601998.SH,中信银行,20110726,3.7393,1.91849E+11
601998.SH,中信银行,20110727,3.748,1.92292E+11
601998.SH,中信银行,20110728,3.7566,1.92735E+11
601998.SH,中信银行,20110729,4.0502,2.078E+11
601998.SH,中信银行,20110801,3.9207,2.01154E+11
601998.SH,中信银行,20110802,3.9034,2.00267E+11
601998.SH,中信银行,20110803,3.9207,2.12414E+11
601998.SH,中信银行,20110804,3.8689,2.09607E+11
601998.SH,中信银行,20110805,3.7825,2.04928E+11
601998.SH,中信银行,20110808,3.6616,1.98378E+11
601998.SH,中信银行,20110809,3.7048,2.00718E+11
601998.SH,中信银行,20110810,3.7307,2.02121E+11
601998.SH,中信银行,20110811,3.7739,2.04461E+11
601998.SH,中信银行,20110812,3.7739,2.04461E+11
601998.SH,中信银行,20110815,3.9207,2.12414E+11
601998.SH,中信银行,20110816,3.8948,2.11011E+11
601998.SH,中信银行,20110817,3.8861,2.10543E+11
601998.SH,中信银行,20110818,3.817,2.068E+11
601998.SH,中信银行,20110819,3.7911,2.05396E+11
601998.SH,中信银行,20110822,3.7739,2.04461E+11
601998.SH,中信银行,20110823,3.9034,2.11479E+11
601998.SH,中信银行,20110824,3.8689,2.09607E+11
601998.SH,中信银行,20110825,3.9984,2.16625E+11
601998.SH,中信银行,20110826,3.9984,2.16625E+11
601998.SH,中信银行,20110829,3.8516,2.08671E+11
601998.SH,中信银行,20110830,3.8257,2.07268E+11
601998.SH,中信银行,20110831,3.8516,2.08671E+11
601998.SH,中信银行,20110901,3.8861,2.10543E+11
601998.SH,中信银行,20110902,3.8516,2.08671E+11
601998.SH,中信银行,20110905,3.8775,2.10075E+11
601998.SH,中信银行,20110906,3.8775,2.10075E+11
601998.SH,中信银行,20110907,4.007,2.17093E+11
601998.SH,中信银行,20110908,3.9811,2.1569E+11
601998.SH,中信银行,20110909,3.9725,2.15222E+11
601998.SH,中信银行,20110913,4.0157,2.17561E+11
601998.SH,中信银行,20110914,4.0675,2.20368E+11
601998.SH,中信银行,20110915,3.9898,2.16157E+11
601998.SH,中信银行,20110916,4.007,2.17093E+11
601998.SH,中信银行,20110919,3.9379,2.1335E+11
601998.SH,中信银行,20110920,4.007,2.17093E+11
601998.SH,中信银行,20110921,4.0502,2.19433E+11
601998.SH,中信银行,20110922,3.9293,2.12882E+11
601998.SH,中信银行,20110923,3.8861,2.10543E+11
601998.SH,中信银行,20110926,3.8257,2.07268E+11
601998.SH,中信银行,20110927,3.8516,2.08671E+11
601998.SH,中信银行,20110928,3.7652,2.03993E+11
601998.SH,中信银行,20110929,3.7652,2.03993E+11
601998.SH,中信银行,20110930,3.7134,2.01186E+11
601998.SH,中信银行,20111010,3.6357,1.96975E+11
601998.SH,中信银行,20111011,3.6875,1.99782E+11
601998.SH,中信银行,20111012,3.8084,2.06332E+11
601998.SH,中信银行,20111013,3.8084,2.06332E+11
601998.SH,中信银行,20111014,3.7911,2.05396E+11
601998.SH,中信银行,20111017,3.8343,2.07736E+11
601998.SH,中信银行,20111018,3.748,2.03057E+11
601998.SH,中信银行,20111019,3.748,2.03057E+11
601998.SH,中信银行,20111020,3.6702,1.98846E+11
601998.SH,中信银行,20111021,3.6616,1.98378E+11
601998.SH,中信银行,20111024,3.7566,2.03525E+11
601998.SH,中信银行,20111025,3.7911,2.05396E+11
601998.SH,中信银行,20111026,3.8516,2.08671E+11
601998.SH,中信银行,20111027,3.8861,2.10543E+11
601998.SH,中信银行,20111028,3.8948,2.11011E+11
601998.SH,中信银行,20111031,3.8429,2.08204E+11
601998.SH,中信银行,20111101,3.8516,2.08671E+11
601998.SH,中信银行,20111102,3.9034,2.11479E+11
601998.SH,中信银行,20111103,3.8948,2.11011E+11
601998.SH,中信银行,20111104,3.9293,2.12882E+11
601998.SH,中信银行,20111107,3.8948,2.11011E+11
601998.SH,中信银行,20111108,3.9293,2.12882E+11
601998.SH,中信银行,20111109,3.9466,2.13818E+11
601998.SH,中信银行,20111110,3.8689,2.09607E+11
601998.SH,中信银行,20111111,3.8427,2.05864E+11
601998.SH,中信银行,20111114,3.9038,2.09139E+11
601998.SH,中信银行,20111115,3.8689,2.07268E+11
601998.SH,中信银行,20111116,3.7815,2.02589E+11
601998.SH,中信银行,20111117,3.7815,2.02589E+11
601998.SH,中信银行,20111118,3.7029,1.98378E+11
601998.SH,中信银行,20111121,3.6767,1.96975E+11
601998.SH,中信银行,20111122,3.7117,1.98846E+11
601998.SH,中信银行,20111123,3.668,1.96507E+11
601998.SH,中信银行,20111124,3.6855,1.97443E+11
601998.SH,中信银行,20111125,3.6505,1.95571E+11
601998.SH,中信银行,20111128,3.6243,1.94167E+11
601998.SH,中信银行,20111129,3.6593,1.96039E+11
601998.SH,中信银行,20111130,3.5283,1.89021E+11
601998.SH,中信银行,20111201,3.6156,1.937E+11
601998.SH,中信银行,20111202,3.5894,1.92296E+11
601998.SH,中信银行,20111205,3.5807,1.91828E+11
601998.SH,中信银行,20111206,3.5719,1.9136E+11
601998.SH,中信银行,20111207,3.6156,1.937E+11
601998.SH,中信银行,20111208,3.5981,1.92764E+11
601998.SH,中信银行,20111209,3.5719,1.9136E+11
601998.SH,中信银行,20111212,3.5719,1.9136E+11
601998.SH,中信银行,20111213,3.5195,1.88553E+11
601998.SH,中信银行,20111214,3.4933,1.87149E+11
601998.SH,中信银行,20111215,3.4409,1.84342E+11
601998.SH,中信银行,20111216,3.5021,1.87617E+11
601998.SH,中信银行,20111219,3.4759,1.86214E+11
601998.SH,中信银行,20111220,3.4846,1.86681E+11
601998.SH,中信银行,20111221,3.4759,1.86214E+11
601998.SH,中信银行,20111222,3.5108,1.88085E+11
601998.SH,中信银行,20111223,3.5195,1.88553E+11
601998.SH,中信银行,20111226,3.5021,1.87617E+11
601998.SH,中信银行,20111227,3.4671,1.85746E+11
601998.SH,中信银行,20111228,3.4671,1.85746E+11
601998.SH,中信银行,20111229,3.4759,1.86214E+11
601998.SH,中信银行,20111230,3.5283,1.89021E+11
601998.SH,中信银行,20120104,3.4846,1.86681E+11
